英文称谓,名,中间名,姓,中文称谓,单位,部门,职务,商务地址 街道,商务地址 街道 2,商务地址 街道 3,商务地址 市/县,商务地址 省/市/自治区,商务地址 邮政编码,商务地址 国家/地区,住宅地址 街道,住宅地址 街道 2,住宅地址 街道 3,住宅地址 市/县,住宅地址 省/市/自治区,住宅地址 邮政编码,住宅地址 国家/地区,其他地址 街道,其他地址 街道 2,其他地址 街道 3,其他地址 市/县,其他地址 省/市/自治区,其他地址 邮政编码,其他地址 国家/地区,助理的电话,商务传真,商务电话,商务电话 2,回电话,车载电话,单位主要电话,住宅传真,住宅电话,住宅电话 2,ISDN,移动电话,其他传真,其他电话,寻呼机,主要电话,无绳电话,TTY/TDD 电话,电报,Internet 忙闲,办公地点,地点,电子邮件地址,电子邮件类型,电子邮件显示名称,电子邮件 2 地址,电子邮件 2 类型,电子邮件 2 显示名,电子邮件 3 地址,电子邮件 3 类型,电子邮件 3 显示名,附注,工作证号码,关键词,记帐信息,纪念日,经理姓名,类别,里程,敏感度,目录服务器,配偶,其他地址 - 邮箱,商务地址 - 邮箱,身份证编号,生日,私有,缩写,网页,性别,业余爱好,引用者,用户 1,用户 2,用户 3,用户 4,优先级,语言,帐户,职业,助理的姓名,住宅地址 - 邮箱,子女
,,,,北京剑高艺术中心,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18601969437,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,白玛梅朵艺术中心,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13391806057,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,盛世雅和艺术中心,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15600782882,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,水墨轩画廊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,010-84038229,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,壹号字画,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13911281899,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,北京鴻聚楼画廊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1329193886,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,百马鹏飞,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18810864542,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,祥瑞轩画廊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13661141347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,大向艺术画廊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15201495139,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,弘庐,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18610997507,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,红墙空间画廊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15851806060,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,乘如空间,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15801259058,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,天佑空间当代艺术,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18811465054,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,圣美轩画廊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18612523877,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,观星斋,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13811441976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,北京文臻书画院,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13910849374,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,清缘画坊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15101550958,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,方圆宏图画廊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18911284582,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,国嘉瑞丰画廊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,010-56923899,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,可观艺术,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18611056358,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,碧鍪艺术创意空间,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15010157180,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,艺术仓库,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15210513140,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,北京经典美术馆,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13269392949,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,表画廊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 86(010)59789013/59789014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,北京名家画廊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15510442853 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,偲诺画廊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13071131816,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,卧虎草堂,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13691298571,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,吴扎拉的雕塑艺术,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13552197371,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,山斋印象 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18755527207,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,库帛. H 画廊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13691365327,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,艾普画廊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1520165177,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,艺海轩,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13709593030,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,普光阁唐卡艺术画廊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18600026943,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,人民艺术展览馆,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15011204580,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,半尺山房艺术空间,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18611192413,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,名潮艺术沙龙,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13802913258,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,顺时美术馆,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18911707133,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,绘通当代画廊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,010-64189166,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,艺盟藏宝阁,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18033607681,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,华夏画廊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13801022690,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,鸿宝斋,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13581808882,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,金玖龙,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15810100596,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,军地书画院,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15911166916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,听雨轩,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55635647657,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,懿龙画廊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18571990361,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,北京静祥斋,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13911121675,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,璀璨文化,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13636324414,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,诚一斋美术馆,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13581567507,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,燕柏阁沂文化艺术中心,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13801199331,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,奇安艺术馆,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15010219367,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,中华艺廊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13522009740,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,鼎辉文化,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13691569326,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,丹青苑,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13366006277,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,五龙壁画廊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18618488781,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,南北画廊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13301096428,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,万福画廊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01056508589,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,陶野时光,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01052420904,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,大卫传奇艺术机构,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13552521285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,芙溪艺术空间,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13552852947,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,善美藝術（三里屯）,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18301187233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,俊德堂,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13321110517,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,润久文化会馆,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,010-64462198 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,墨龍軒,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13552962806,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,怡祥书苑,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13963650688,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,视·巅峰艺术空间,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13901203023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,今古轩,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13501023658,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,紫琅轩,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01068466167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,远阳英明美术馆,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18610932688,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,存善堂,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13811198848,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,画立方,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13699295669,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,佑文斋,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13161971086 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,承荣轩画廊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,010-56077758,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,汉方美术馆,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18310941781,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,北京时代艺术,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13136365533,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,德艺文化,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15101079029,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,北京国艺轩,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18600699787,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,东方画廊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13910907559,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,北京麒麟书画馆,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15810851251,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,智唯信画廊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13661066705,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,一个画廊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15010575056,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,一统阁画廊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13957909500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,天艺轩画廊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15325970496,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,艺米空间,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13314895722,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,上境画廊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18659233343,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,安艺术空间,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,010-57626089 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,北京水墨草堂,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18513708979,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,翰墨观画廊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18618269248,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,东柏斋,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13810618711,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,尚红艺术馆,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13701350344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,五闲斋,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15732620126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,一得阁美术馆,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13911666035 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,华文书画苑,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18811713581 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,北京元素,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,010-57626172,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,文山画廊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18911168219,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,方音空间,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8610-57623021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,艺宝斋,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13811715886,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,伯驹画舫,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13331167172,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,龙达觉萨唐卡艺术中心,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18601020301,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,乐波画廊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13436416887,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,艺述中国 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13686370011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,艾维克艺术中心,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13161941372,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,北京意天阁 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,010-58626979 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,文龙堂美术馆,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18612531667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,9艺术空间,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18610022955,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,当代名家书画院,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15101005631,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,雲升堂,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18954393010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,可雅斋,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13970912735 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,艺融美术馆 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57203658 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,亚洲美术馆 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13723996657 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,中国当代名家书画院 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18612376360 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,广艺轩画廊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63045205 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,色彩再生画廊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13693164499,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,静远斋 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13015355999 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,醉墨艺术堂,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13691514599 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,景文轩画廊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13311319151 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,一禾斋元丁画廊 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13269995699 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,秦艺缘画廊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13240901688 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,瀚中画廊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18710070992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,北京华翰堂 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15901431888 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,逸心园画廊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13439728089 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,北京澄怀美术馆,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,010-60244451（市场部）,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,圣·芙罗尔画廊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13366275197,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,沁源斋画廊 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18611038969,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,民益隆京味齐派书画院,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13366696875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,阿特画廊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86-10-51282297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,觉得佛教文化艺术馆,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13811804469,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,玥德镕轩,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01085213888 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,碧湖雅居,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13521600086 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
